	cuizhaoyan	T386615	T4511947	T4546812	T4708931	T4771295	T4885622	T4978370	T5309201	T5356332	T5383979	T5392952	T5402558	T5404288	T5406460	T5407014	T5407024	T5411329	T5411337	T5412670	T5413224	T5414072	T5415755	T5415787	T5416619	T5418386	T5424389	T5425858	T5426822	T5427019	T5430860	T5433863	T5434631	T5436097	T5444043	T5445007	T5445301	T5450212	T5450491	T5453600	T5455039	T5462005	T5468269	T5468282	T5471149	T5513320	T5558516	T5558703	T5559825	T5564869	T5581107	T5581599	T5584547
345361ec8f2ee22e8647ca9ea971b58a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005033113	0	0	0	0	0	0	0	0	0	0	0	0
5237a468089bdee70fe5c3ea89939fe4	0	0	0.000229538	0	0	0	0	0.002419093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001730216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000416146
1d38e2dbd091c75b3c453d1f7b31c98b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004690256	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
acda5e5702d01d557b4ddd846fb191cf	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0033772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109116	0	0	0	0	0.000953977	0
514f1a6b01fbe68bf32107258bb4e4e0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004111374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
0d63a52ddcc1d5316401b00023c84c22	0	0	0	0	0	0	0	0	0	0	0	0.000293959	0	0	0	0	0.000701244	0	0.000330378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001523179	0	0	0	0	0	0	0.002082159	0	0	0	0	0
b7ade5d317d49dc44a2cf8b36edc7023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018751	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001936961	0	0	0	0	0	0	0	0	0	0	0	0.00063287	0	0	0	0	0	0
cf319fac7b611075799526f4b41ad171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000316267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004132231	0	0.000715742	0	0	0	0	0
700365a714f6262cedd798e668f16b44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004878587	0	0	0	0	0	0	0	0	0	0	0	0
3c08740d4b602f7adfd21c64e6bfa9e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005375162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
6e8fa462e0ff514a4656c8775ac5f35f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004771613	0	0	0	0	0
aa887312f481073416ba3b3cd05a5048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004771613	0	0	0	0	0
f0e7b7b6f16ea25c190b70e08b091bc6	0	0	0	0	0	0	0	0	0	0	0.003070129	0	0	0.000740898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000186593	0.000378546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
12fd78441a4ad4741f1002960ad04121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002194542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00011516	0	0	0	0	0	0.000358985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001277571	0	0
a8d3588bb13430a6ec9782fc2ff93492	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003208578	0.00084795	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00080455
93c9123a19d4f647adea0998480d2127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004749924	0	0	0	0	0
a5c07057316a3c1f0b0c5ae34e3c5928	0	0	0	0	0	0	0	0	0	0	0.004563137	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
918b5b919eb11b4854f498bc194be6bd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000850887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003105076	0	0	0.000485651	0	0	0	9.93E-05	0	0	0	0	0	0	0	0
12b05e341fe24ed9ed02c4e5d4cafd50	0	0	0	0	0.003406833	0	0	0	0	0.000199937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000149287	0	0	0.000198728	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000102793	0	0
34a1948b09bd1b86f1d602a832618c5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004939288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45d1e89c776fb3869d59fff73ffafb01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004684857	0	0	0	0	0
065cded8f4aa91f0c42a219f59aa18ca	0	0	0	0	0	0	0	0	0	0	0.004521081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4f2a5b64e68b578aa606cd7e9a1deb61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004663167	0	0	0	0	0
b529193af0f41b0506c51a0e419d5b8f	0	0	0	0	0.002157661	0	0.000579065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001497075	0	0	0	0	0	0	0	0	0	0	0.000154525	0	0	0	0	0	0	0	0	0	0	0	0
9c24a2a2ee9d14e32ce8808a186360c2	0	0	0	0	0	0	0	0	0	0	0.003511723	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000834322	0	0	0	0	0	0	0	0	0	0
e872b9e4d3c5b4fcb6b7d05b815c831e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000203198	0	0	0	0	0	0	0	0.000740521	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003535343	0	0	0	0	0	0
5e3141ba23b538c1aad2986ad68764cc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000608879	0	0	0.000230226	0	0	0	0	0	0	0	0	0	0	0	0.003889159	0	0	0	0	0	0	0
816d7e4849d11011a2554f6d7b37fe74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045981	0	0	0	0	0
d2c55634c0b6b18e580ec2edffd525b8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000753188	0.001160862	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001394645	0	0	0	0	0	0	0	0.000706402	0	0	0	0	0	0	0	0.000493837	0	0	0	0
b12c8e8dedbdac7e7816de02b8771da4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001945806	0	0	0	0	0.00299415	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f49e136ca078c4d774c4cd4b1d633b0a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001441338	0	0	0	0	0	0	0	0	0	0.00125022	0	0	0	0	0	0	0	0	0	0	0	0.000305523	0	0.001234593	0	0	0.000154699	0
9efd6fa5ce67aa08203fcf1384d67ae1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003893503	0	0	0	0	0	0	0	0	0	0
16487520956d5720d802d4c840d68437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004554722	0	0	0	0	0
e962a11484861038536a311c9225a257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004613687	0	0	0	0	0	0	0	0	0	0	0	0
9b35b799eff4d52c5d799ba0a4622d29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004533033	0	0	0	0	0
58686318a236a9218fb07043a6dcb473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004533033	0	0	0	0	0
1094697c6ef714ba3ca2228fb9bd0661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002776955	0	0	0.000485183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000794202	0	0	0	0	0	0	0	0
82c60b9338e0d30dbcf6fcae098f21df	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004305705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
99c77a88c067df958c8e7e0fef3e9480	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004511343	0	0	0	0	0
040ffa3227f41953cc4c26c3119b3f10	0	0	0	0.000141391	0	0	0	0	0	0	0	0	0.001340724	0	0	0	0	0	0	0	0	0	0.000629443	0	0	0	0	0	0	0.00191165	0	0	0	0	0	0.000302303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5ef2d2e2b35fa307743d3276804c0767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004489654	0	0	0	0	0
255ae3d1fe7d9e96116a5ccdec3ea332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004489654	0	0	0	0	0
585bb9ad18a9e2437ca6a387e721b58c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003844144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9b8316d19ad1fa8bef8ef9411fa2a550	0	0.000128707	0	0	0	0	0	0	0	0	0	0	0.000160086	0.000141123	0	0	0	0.000124378	0	0	0	7.33E-05	0.000148104	0	0	0.00041054	0.000692086	0.000313653	0	0	0.000270613	0	0	0.000115113	0	0.000113364	0	0	0	6.29E-05	0.000154525	0.00013552	0	0.000176384	0	0	0.000174585	8.68E-05	0	0	0	0.000309398	0.000249688
86581997cf59661ddabde8cca54f69ea	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000335168	0	0.001556501	0.001324572	0	0	0	0	0	0	0	0.00084078	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000545578	0	0	0	0	0	0
1e1bbeb764202c3ac7665e9070eeb7ba	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001324572	0	0	0	0	0	0	0	0.00177765	0	0	0	0	0	0	0	0	0	0.001408699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
aaf6855ac36e4dae37ab488bed162c52	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001430348	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000901867	0.001554033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f262aa18e5a8dc5b9b3217e5241607be	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003127526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.42E-05	0	0	0	0	0	0	0	0.000514414	0	0	0	0
28049fdef17988c69c6d44af4cac218b	0	0	0.000631229	0	0	0	0.000356347	0	0	0	0	0	0	0.000194045	0	0	0	0	0	0	0	0	0.000259182	0.000316267	0	0	0	0.000268845	0.000596184	0	0	0	0	0	0	0	0	0	0	0	0.000375276	0.00010164	0	0	0.000620471	0	0.000414639	0	0	0	0	0	0
7dbc905ed9f970170c8419557e391181	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000194045	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001280353	0	0	0	0	0	0	0.001561619	0.001296323	0	0	0	0
fab36555943613ebb390172371774cb6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004876525	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
b5b9b3de6404d78502bd4c4d000501f2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00299415	0	0.001041812	7.97E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
66dc0fa96ec7f45c84e23a70f5b6a458	0	0	0.003825628	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7005fe330172ed2dde871f62a82ddb38	0	0	0	0.00064636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00126645	0	0.00226384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1222ac40b0daa28ebe921644c2074890	0	0	0.000669485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000269486	0	0	0	0	0	0	0	0	0	0	0	0.003155373	0	0	0	0	0	0	0	0	0	0	0.000309051	0	0	0	0	0	0	0	0	0	0	0	0
119e27c03eddee072eaf9991206796ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004316141	0	0	0	0	0
41a2ba66fc7bbf0367fa9c4e097685d9	0	0	0	0	0	0	0	0.00054887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002896734	0	0	0	0	0	0	0	0	0	0	0
5463f67cc277ccb738669dfa2c27cb04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000162559	0	0.003947744	0	0	0	0	0	0	0	0.000912847	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a178ec792ff69d3c6aba8bae4745aa39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000481339	0	0	0.000186609	0	0	0	0	0	0	0	0	0.000334566	0	0	0.002484061	0	0	0	0	0	0	0	0	0.000501931	0	0	0	0	0	0
c2639aa276697994a5cb068318db1a18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004294452	0	0	0	0	0
aa10d0e4bd35c117ff52e9855ea19a48	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004294452	0	0	0	0	0
05d288d5c63459892bd11910b478316a	0	0	0	0	0	0	0	0.001097739	0	0	0	0	0	0	0.001381749	0	0	0	0	0	0	0	0.000148104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000310508	0	0	0.001147903	0	0	0	0	0	0	0	0	0	0	0	0
a6a9ab120e3cf8fae29efe25a11ab882	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004053581	0	0	0	0
581a6a15d270a6767dfd95f5d650c262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000154993	0	0	0	0	0	0	0	0.000418204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003014792	0	0	0.000293694	0	0
41d242aec16c627b832c4b77b77beb45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003905005	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
4a9e163b0cc8f3b29f308bfe72860dcd	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000312024	0	0	0	0	0	0	0	0	0	0	0.002165001	0	0	0	0	0	0	9.41E-05	0	0	0	0.001721854	0	0	0	0	0	0	0	0	0	0	0	0
2b2154fd7aca6e27ba336a35dcbca03a	0	0	0	0	0.000378537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00334726	0	0	0.000888825	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e0e0bdde3a90ebd17fe573df3407dfa8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004207695	0	0	0	0	0
7571f6edbbc207b57448665223c84d50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004207695	0	0	0	0	0
9d43278db39114701b522f7bfe3af8b1	0	0	0	0	0	0	0	0	0	0	0.004058459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3ebbc1bea34b7a3937ca08fe31b602a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000643354	0	0	0	0	0	0	0.00079606	0	0	0	0.000389299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00042192	0	0.001833141	0	0	0	0	0	0
d331b7e12062b4ed9076a9b25135e92a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001636236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000397351	0	0	0	0	0	0	0	0	0	0	0	0.003107227
804e9529e738f00ecc990ccfd5747c57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003573015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
00c78a0b1505f876eef2f2ea71d99446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001054222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002884657	0	0	0	0	0
81b760fd6d3ca03993adcf151048b222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004260486	0	0	0	0	0	0	0	0	0	0	0	0
23c73310d6f72e1d9764645410423b86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004186006	0	0	0	0	0
535c2b89b3e4920e4db625983277af82	0	0.000478055	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00043582	0	0	0	0	0	0.000855139	0	0.000245985	0.000480446	0	0	0.000403268	0	0	0.000591966	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000288072	0	0	0	0
693eccd49cb3ac0acf3cd6b699899dda	0	0	0	0.00016159	0	0	0	0	0	0	0	0	0	0	0	0.003714849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109116	0	0	0	0	0	0
8774c0bb89b0cc9b2f59a0e90ea580f8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002851007	0	0.000696646	0	0	0	0	0	0	0	0	0	0	0	0	6.21E-05	0	0	0	0	0	0	0.000148913	0	0	0	0	0	0	0	0
3a2787004a23dee44038f4b55fb96833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003373511	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bed6f32160dff86927039edc0892d41c	0	0	0.000497332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000448076	0	0	0.000186047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003014098	0	0	0	0	0	0	0
8b57f49b0f1c9c59091632ee3aabca67	0	0	0	0	0.000283903	0	0	0.000365913	0	0	0	0	0	0.000123483	0	0	0	0	0	0	0	0	0	0.000210844	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002380558	0	0	2.21E-05	0	0	5.88E-05	0	0	0.000370993	0	0	0	0	0	8.32E-05
5b1fa0a1503dd659c489531721d94507	0	0	0	0	0	0	0	0	0	0	0	0.001543285	0	0	0	0	0	0	0	0	0	0	0.000203643	0.000122993	0.000456424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001985902	0	0	0	0	0	0
46038e4a582ae1292005e973df4f226a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001539251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002359858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000388403
fa04d1a6dfc34adf842d08f9a07e84a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004142628	0	0	0	0	0
9242dcd22b9c83aeb2451db85b89cc09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001238944	0	0	0	0	0	0	0	0	0.000826446	0	0.001670065	0	0	0	0	0
39caa2634b168dd08b6d9f885fe1da71	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003840449	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f12399fe0f06c07d8023a700386e5c4e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000370261	0	0	0	0	0	0	0	0	0	0	0	0.000123261	0	0	0.002670365	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000915522
1d0047d3b02622c922824fcb770a3791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003912395	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
49105755e562ed0c2ca185b439d41915	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00409925	0	0	0	0	0
9288a55c39f9c7221146d7d60783f534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00409925	0	0	0	0	0
ea4573ddb53b3c12425e9cd08da833dd	0	0	0	0	0	0	0	0	0	0	0	0.000930871	0.00024013	0	0	0	0	0	0.001174678	0	0	0	0	0	0	0	0	0	0	0.000368511	0	0	0	0	0	0.001095849	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c1114aa8a48c74a42d1134c6a5a7b342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000444313	0	0.001177092	0.000671792	0	0	0	0	8.46E-05	0	0	0	0	0	0	0	0	0	0.000794702	0	0.000296648	0	0.000148913	0	0	0	0.000329225	0	0	0	0
5edf77c349634629dfc5ff406635957c	0.000244628	7.35E-05	0	0	0	0	0	0.0001423	0.000276132	0	0	0	0	0.000176404	0	0	0.000233748	0	0	0	0	0	0.000962678	0	0.000264245	0	0	0	0	0	0	0	0.000199235	8.63E-05	0	0	0.000172511	0.000103503	0	0.000104853	0	0.00013552	0	0.000195982	0	0	0	0	0	0	0.000117478	0	0.000221945
2782ad479860a4c22f456834573df34b	0	0	0	0	0.001476294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0018976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
f097413097b90c0f31447abf6d2ef4b7	0	0	0	0	0	0	0	0	0	0.000133291	0.001051414	0	0	0	0	0.00043582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.001571265	0	0
42529d5b8e10200361d4932f7b80ad56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004034182	0	0	0	0	0
d8f59a4a5843f9c740e4af837b681c07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004034182	0	0	0	0	0
